"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,19,1,"BL07I-PS-STRCL-02:CR2:M19:S1","OH1 FE07I-PS-SHTR-02","OPTICS SHUTTER","CLOSED","dup","no"," "," ",0
2,19,2,"BL07I-PS-STRCL-02:CR2:M19:S2","OH1 FE07I-PS-SHTR-02","OPTICS SHUTTER","CLOSED","dup","no"," "," ",1
3,0,0,"bypass","bypass","bypass","bypass","bypass","no"," "," ",2
4,15,1,"BL07I-PS-PKPE-01:CR2:M15:S1"," ","G BEAMLINE","ENABLED","dup","no"," "," ",3
5,15,2,"BL07I-PS-PKPE-01:CR2:M15:S2"," ","G BEAMLINE","ENABLED","dup","no"," "," ",4
6,21,3,"BL07I-PS-TRIP-05:CR2:M21:S3"," ","G LOP 16","PORT TRIP LATCH","serial","no"," ","now",5
7,21,4,"BL07I-PS-RADIN-01:CR2:M21:S4","OH1 RADIATION","MONITOR LEVELS","INSTANTANEOUS TRIP","serial","no"," ","now",6
8,21,0,"BL07I-PS-IOC-02","G LOP 13 PERMIT 3","FE07I-PS-SHTR-01","PORT SHUTTER","lop","no"," "," ",7
9,20,1,"BL07I-PS-HUEN-01:CR2:M20:S1"," ","OH1 OPTICS","HUTCH ENABLED","dup","no","BL07I-PS-opticsHutchEnabled.edl"," ",0
10,20,2,"BL07I-PS-HUEN-01:CR2:M20:S2"," ","OH1 OPTICS","HUTCH ENABLED","dup","no","BL07I-PS-opticsHutchEnabled.edl"," ",9
11,20,3,"BL07I-PS-STRCL-01:CR2:M20:S3","EH1 BL07I-PS-SHTR-01","EXPERIMENT SHUTTER","CLOSED","dup","no"," "," ",10
12,20,4,"BL07I-PS-STRCL-01:CR2:M20:S4","EH1 BL07I-PS-SHTR-01","EXPERIMENT SHUTTER","CLOSED","dup","yes"," "," ",11
13,13,1,"BL07I-PS-HUEN-02:CR2:M13:S1"," ","EH1 EXPERIMENT","HUTCH ENABLED","serial","no","BL07I-PS-experimentHutchEnabled.edl"," ",10
14,13,2,"BL07I-PS-HTCL-01:CR2:M13:S2"," ","EH1","HATCH CLOSED","serial","yes"," "," ",13
15,20,0,"BL07I-PS-IOC-02"," ","G LOP 16","HUTCHES SAFE","lop","yes"," "," ",12
16,13,3,"BL07I-PS-HUEN-02:CR2:M13:S3"," ","EH1 EXPERIMENT","HUTCH ENABLED","serial","no","BL07I-PS-experimentHutchEnabled.edl"," ",10
17,13,4,"BL07I-PS-HUEN-04:CR2:M13:S4"," ","EH2 EXPERIMENT","HUTCH ENABLED","serial","yes","BL07I-PS-experimentHutch2Enabled.edl"," ",16
18,0,15,"gap","gap","gap","gap","gap","no"," "," ",12
19,0,0,"24v","24v","24v","24v","24v","no"," "," ",18
20,22,3,"BL07I-PS-TRIP-06:CR2:M22:S3","G PORT SHUTTER","CLOSED OR","HUTCHES SAFE","serial","no"," ","now",19
21,22,4,"BL07I-PS-RADTI-01:CR2:M22:S4","OH1 RADIATION","MONITOR LEVELS","TIMED TRIP","serial","no"," ","now",20
22,22,0,"BL07I-PS-IOC-02","G LOP 14 PERMIT 4","STORAGE RING","BEAM ON","lop","yes"," "," ",21
23,0,15,"gap","gap","gap","gap","gap","no"," "," ",14
24,19,3,"BL07I-PS-DISC-01:CR2:M19:S3"," ","G BEAMLINE PSS","NOT DISCONNECTED","serial","no"," "," ",23
25,19,4,"BL07I-PS-STRCL-03:CR2:M19:S4","G FE07I-PS-SHTR-01","PORT SHUTTER","CLOSED","serial","no"," "," ",24
