"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,17,1,"BL02I-PS-PKPE-01:CR2:M17:S1"," ","G BEAMLINE","ENABLED","serial","no"," "," ",0
2,17,2,"BL02I-PS-PKP-03:CR2:M17:S2"," ","EH2 EXPERIMENT","HUTCH OPERATIONAL","serial","no"," "," ",1
3,6,1,"BL02I-PS-BOPC-01:CR2:M06:S1"," ","EH2 BEAM OFF","PULL CORD OK","serial","no"," ","log",2
4,6,2,"BL02I-PS-BOBDR-03:CR2:M06:S2","EH2 BEAM OFF &","DOOR RELEASE","BUTTONS OK","serial","no"," ","log",3
5,10,1,"BL02I-PS-STIM-03:CR2:M10:S1"," "," ","EH2 SEARCH TIMER","serial","no"," "," ",4
6,10,2,"BL02I-PS-NSCOM-03:CR2:M10:S2"," ","EH2 NOT SEARCH","COMPLETE","serial","no","BL02I-PS-experimentHutch2Closed.edl"," ",5
7,14,3,"BL02I-PS-HSC-03:CR2:M14:S3","EH2 HUTCH","SEARCHED &","CLOSED","dup","no","BL02I-PS-experimentHutch2Closed.edl"," ",6
8,14,4,"BL02I-PS-HSC-03:CR2:M14:S4","EH2 HUTCH","SEARCHED &","CLOSED","dup","no","BL02I-PS-experimentHutch2Closed.edl"," ",7
9,14,0,"BL02I-PS-IOC-02","LOP 10 EH2","EXPERIMENT","HUTCH ENABLED","lop","no"," "," ",8
10,15,3,"BL02I-PS-SHLDA-01:CR2:M15:S3"," ","EH2 SHIELDING A","CLOSED","dup","no","BL02I-PS-experimentHutch2Closed.edl"," ",4
11,15,4,"BL02I-PS-SHLDA-01:CR2:M15:S4"," ","EH2 SHIELDING A","CLOSED","dup","yes","BL02I-PS-experimentHutch2Closed.edl"," ",10
12,15,0,"BL02I-PS-IOC-02"," ","LOP 7 EH2","INTERLOCKS SET","lop","yes"," "," ",6
