"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,17,1,"BL14I-PS-PKPE-01:CR2:M17:S1"," ","G BEAMLINE","ENABLED","serial","no"," "," ",0
2,17,2,"BL14I-PS-PKP-05:CR2:M17:S2"," ","EH2 EXPERIMENT","HUTCH OPERATIONAL","serial","no"," "," ",1
3,6,1,"BL14I-PS-BOBDR-05:CR2:M06:S1","EH2 BEAM OFF &","DOOR RELEASE","BUTTONS OK","dup","no"," ","log",2
4,6,2,"BL14I-PS-BOBDR-05:CR2:M06:S2","EH2 BEAM OFF &","DOOR RELEASE","BUTTONS OK","dup","no"," ","log",3
5,16,3,"BL14I-PS-SADC-05:CR2:M16:S3"," ","EH2 SERVICE ACCESS","DOOR CLOSED","dup","no"," "," ",4
6,16,4,"BL14I-PS-SADC-05:CR2:M16:S4"," ","EH2 SERVICE ACCESS","DOOR CLOSED","dup","no"," "," ",5
7,10,1,"BL14I-PS-STIM-05:CR2:M10:S1"," "," ","EH2 SEARCH TIMER","serial","no"," "," ",6
8,10,2,"BL14I-PS-NSCOM-05:CR2:M10:S2"," ","EH2 NOT SEARCH","COMPLETE","serial","no","BL14I-PS-experimentHutch2Closed.edl"," ",7
9,14,3,"BL14I-PS-HSC-05:CR2:M14:S3","EH2 HUTCH","SEARCHED &","CLOSED","dup","no","BL14I-PS-experimentHutch2Closed.edl"," ",8
10,14,4,"BL14I-PS-HSC-05:CR2:M14:S4","EH2 HUTCH","SEARCHED &","CLOSED","dup","no","BL14I-PS-experimentHutch2Closed.edl"," ",9
11,14,0,"BL14I-PS-IOC-02","LOP 10 EH2","EXPERIMENT","HUTCH ENABLED","lop","no"," "," ",10
12,15,3,"BL14I-PS-GADC-05:CR2:M15:S3"," ","EH2 GENERAL ACCESS","DOOR CLOSED","dup","no"," "," ",6
13,15,4,"BL14I-PS-GADC-05:CR2:M15:S4"," ","EH2 GENERAL ACCESS","DOOR CLOSED","dup","yes"," "," ",12
14,15,0,"BL14I-PS-IOC-02"," ","LOP 7 EH2","INTERLOCKS SET","lop","yes"," "," ",8
