"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,18,1,"BL12I-PS-BOBIO-06:CR3:M18:S1","EH2","BEAM OFF BUTTON","INDICATORS OK","serial","no"," "," ",0
2,18,2,"BL12I-PS-GASDL-03:CR3:M18:S2","EH2 GENERAL ACCESS","DOOR & SERVICE ACC.","DOORS LOCKED","serial","no"," "," ",1
3,18,3,"BL12I-PS-STIND-06:CR3:M18:S3"," ","EH2 STANDBY","INDICATORS OK","serial","no"," "," ",2
4,18,4,"BL12I-PS-BOIND-06:CR3:M18:S4"," ","EH2 BEAM ON","INDICATORS OK","serial","no"," "," ",3
5,18,0,"BL12I-PS-IOC-03","EH2 LOP 15","MEDIUM LEVEL"," HEALTHY","lop","yes"," "," ",4
6,21,1,"BL12I-PS-TRIP-06:CR3:M21:S1","EH2 LOP 15","MEDIUM LEVEL","TRIP LATCH","dup","no"," ","now",5
7,21,2,"BL12I-PS-TRIP-06:CR3:M21:S2","EH2 LOP 15","MEDIUM LEVEL","TRIP LATCH","dup","no"," ","now",6
8,17,3,"BL12I-PS-HUEN-06:CR3:M17:S3"," ","EH2 EXPERIMENT","HUTCH ENABLED","dup","no","BL12I-PS-experimentHutch2Enabled.edl"," ",7
9,17,4,"BL12I-PS-HUEN-06:CR3:M17:S4"," ","EH2 EXPERIMENT","HUTCH ENABLED","dup","no","BL12I-PS-experimentHutch2Enabled.edl"," ",8
10,17,0,"BL12I-PS-IOC-03","EH2 LOP 11 PERMIT 2","EXPERIM. SHUTTER","BL12I-PS-SHTR-04","lop","no"," "," ",9
