"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,4,1,"BL20I-PS-HUSA-01:CR1:M04:S1","PH EH2","BL20J-PS-IOC-01 LOP16","HUTCHES SAFE","dup","no","BL20J-PS-globalHutchesSafe.edl"," ",0
2,4,2,"BL20I-PS-HUSA-01:CR1:M04:S2","PH EH2","BL20J-PS-IOC-01 LOP16","HUTCHES SAFE","dup","no","BL20J-PS-globalHutchesSafe.edl"," ",1
3,19,1,"BL20I-PS-STRCL-02:CR1:M19:S1","OH1 FE20I-PS-SHTR-02","OPTICS SHUTTER","CLOSED","dup","no"," "," ",2
4,19,2,"BL20I-PS-STRCL-02:CR1:M19:S2","OH1 FE20I-PS-SHTR-02","OPTICS SHUTTER","CLOSED","dup","no"," "," ",3
5,15,1,"BL20I-PS-PKPE-01:CR1:M15:S1"," ","G BEAMLINE","ENABLED","dup","no"," "," ",4
6,15,2,"BL20I-PS-PKPE-01:CR1:M15:S2"," ","G BEAMLINE","ENABLED","dup","no"," "," ",5
7,21,3,"BL20I-PS-TRIP-03:CR1:M21:S3","G LOP 16","PORT TRIP","LATCH","serial","no"," ","now",6
8,21,4,"BL20I-PS-RADIN-01:CR1:M21:S4","OH1 RADIATION","MONITOR LEVELS","INSTANT. TRIP","serial","no"," ","now",7
9,21,0,"BL20I-PS-IOC-01","LOP 13 G PERMIT 3","FE20I-PS-SHTR-01","PORT SHUTTER","lop","no"," "," ",8
10,20,1,"BL20I-PS-STRCL-01:CR1:M20:S1","EH1 BL20I-PS-SHTR-01","EXPERIMENT","SHUTTER CLOSED","serial","no"," "," ",2
11,20,2,"BL20I-PS-HUEN-01:CR1:M20:S2"," ","OH1 OPTICS HUTCH","ENABLED","serial","yes","BL20I-PS-opticsHutchEnabled.edl"," ",10
12,20,0,"BL20I-PS-IOC-01"," ","G LOP 16","HUTCHES SAFE","lop","yes"," "," ",11
13,20,3,"BL20I-PS-HUEN-02:CR1:M20:S3"," ","EH1 EXPERIMENT","HUTCH ENABLED","serial","no","BL20I-PS-experimentHutchEnabled.edl"," ",2
14,20,4,"BL20I-PS-HUEN-01:CR1:M20:S4"," ","OH1 OPTICS HUTCH","ENABLED","serial","yes","BL20I-PS-opticsHutchEnabled.edl"," ",13
15,0,15,"gap","gap","gap","gap","gap","no"," "," ",11
16,0,0,"24v","24v","24v","24v","24v","no"," "," ",15
17,22,3,"BL20I-PS-TRIP-04:CR1:M22:S3","G PORT SHUTTER","CLOSED OR","HUTCHES SAFE","serial","no"," ","now",16
18,22,4,"BL20I-PS-RADTI-01:CR1:M22:S4","OH1 RADIATION","MONITOR LEVELS","TIMED TRIP","serial","no"," ","now",17
19,22,0,"BL20I-PS-IOC-01","LOP 14 G PERMIT 4","STORAGE RING","BEAM ON","lop","yes"," "," ",18
20,0,15,"gap","gap","gap","gap","gap","no"," "," ",14
21,19,3,"BL20I-PS-STRCL-03:CR1:M19:S3","G FE20I-PS-SHTR-01","PORT SHUTTER","CLOSED","dup","no"," "," ",20
22,19,4,"BL20I-PS-STRCL-03:CR1:M19:S4","G FE20I-PS-SHTR-01","PORT SHUTTER","CLOSED","dup","no"," "," ",21
