"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,18,1,"BL09I-PS-BOBIO-02:CR1:M18:S1","EH1","BEAM OFF BUTTON","INDICATORS OK","serial","no"," "," ",0
2,18,2,"BL09I-PS-GASDL-01:CR1:M18:S2","EH1 GENERAL &","SERVICE ACCESS","DOORS LOCKED","serial","no"," "," ",1
3,18,3,"BL09I-PS-STIND-02:CR1:M18:S3"," ","EH1 STANDBY","INDICATORS OK","serial","no"," "," ",2
4,18,4,"BL09I-PS-BOIND-02:CR1:M18:S4"," ","EH1 BEAM ON","INDICATORS OK","serial","no"," "," ",3
5,8,3,"BL09I-PS-ENCL-03:CR1:M08:S3","(RACK 2) EH2 ENABLED","OR BL09I-PS-SHTR-02","EXP. SHUTTER CLOSED","dup","no","BL09I-PS-experimentHutch2Enabled.edl"," ",4
6,8,4,"BL09I-PS-ENCL-03:CR1:M08:S4","(RACK 2) EH2 ENABLED","OR BL09I-PS-SHTR-02","EXP. SHUTTER CLOSED","dup","no","BL09I-PS-experimentHutch2Enabled.edl"," ",5
7,21,1,"BL09I-PS-TRIP-02:CR1:M21:S1","EH1 LOP 15","MEDIUM LEVEL","TRIP LATCH","dup","no"," ","now",6
8,21,2,"BL09I-PS-TRIP-02:CR1:M21:S2","EH1 LOP 15","MEDIUM LEVEL","TRIP LATCH","dup","no"," ","now",7
9,8,0,"BL09I-PS-IOC-01","EH1 LOP 15","MEDIUM LEVEL"," HEALTHY","lop","yes"," "," ",6
10,17,3,"BL09I-PS-HUEN-02:CR1:M17:S3"," ","EH1 EXPERIMENT","HUTCH ENABLED","dup","no","BL09I-PS-experimentHutchEnabled.edl"," ",8
11,17,4,"BL09I-PS-HUEN-02:CR1:M17:S4"," ","EH1 EXPERIMENT","HUTCH ENABLED","dup","no","BL09I-PS-experimentHutchEnabled.edl"," ",10
12,17,0,"BL09I-PS-IOC-01","EH1 LOP 11 PERMIT 2","EXPERIMENT SHTR","BL09I-PS-SHTR-01","lop","no"," "," ",11
