"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,2,1,"BL15I-PS-RIHL-03:CR2:M02:S1","EH2 RESTRICTED","INDICATOR HEALTHY","LATCH","serial","no"," "," ",0
2,2,2,"BL15I-PS-ASB-04:CR2:M02:S2"," ","EH2 SEARCH","POINT 1 LATCH","serial","no"," "," ",1
3,2,3,"BL15I-PS-DS-07:CR2:M02:S3"," ","EH2","SEARCH GATE","dup","no"," "," ",2
4,2,4,"BL15I-PS-DS-07:CR2:M02:S4"," ","EH2","SEARCH GATE","dup","no"," "," ",3
5,1,3,"BL15I-PS-ASB-05:CR2:M01:S3"," ","EH2 SEARCH","POINT 2 LATCH","serial","no"," "," ",4
6,1,4,"BL15I-PS-ASBF-02:CR2:M01:S4","EH2 LAST AREA","SEARCH POINT","LATCH","serial","no"," "," ",5
7,2,0,"BL15I-PS-IOC-02","EH2 LOP 12 SEARCH","GATE CLOSED ONCE","BL15I-PS-DS-07","lop","no"," "," ",4
8,3,3,"BL15I-PS-SCDEO-03:CR2:M03:S3","EH2 SEARCH","COMPLETE  DELAY","TO ENABLE OVER","dup","no"," "," ",6
9,3,4,"BL15I-PS-SCDEO-03:CR2:M03:S4","EH2 SEARCH","COMPLETE  DELAY","TO ENABLE OVER","dup","no"," "," ",8
10,3,0,"BL15I-PS-IOC-02","EH2 LOP 4","HUTCH SEARCHED ","& CLOSED","lop","no"," "," ",9
11,1,0,"BL15I-PS-IOC-02"," ","EH2 LOP 3 SEARCH","COMPLETE","lop","no"," "," ",6
