"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,10,3,"BL24I-PS-BOBIO-03:CR2:M10:S3","EH3A","BEAM OFF  BUTTON","INDICATORS OK","serial","no"," "," ",0
2,10,4,"BL24I-PS-GASDL-01:CR2:M10:S4","EH3A GEN. ACC.DR &","SERVICE ACCESS","DOOR LOCKED","serial","no"," "," ",1
3,9,1,"BL24I-PS-STIND-03:CR2:M09:S1"," ","EH3A STANDBY","INDICATORS OK","serial","no"," "," ",2
4,9,2,"BL24I-PS-BOIND-03:CR2:M09:S2"," ","EH3A BEAM ON","INDICATORS OK","serial","no"," "," ",3
5,18,1,"BL24I-PS-BOBIO-04:CR2:M18:S1","EH3B","BEAM OFF BUTTON","INDICATORS OK","serial","no"," "," ",4
6,18,2,"BL24I-PS-GADL-03:CR2:M18:S2","EH3B","GENERAL ACCESS","DOOR LOCKED","serial","no"," "," ",5
7,18,3,"BL24I-PS-STIND-04:CR2:M18:S3"," ","EH3B STANDBY","INDICATORS OK","serial","no"," "," ",6
8,18,4,"BL24I-PS-BOIND-04:CR2:M18:S4"," ","EH3B BEAM ON","INDICATORS OK","serial","no"," "," ",7
9,21,1,"BL24I-PS-TRIP-02:CR2:M21:S1","EH3AEH3B LOP 15","MEDIUM LEVEL","TRIP LATCH","dup","no"," ","now",8
10,21,2,"BL24I-PS-TRIP-02:CR2:M21:S2","EH3AEH3B LOP 15","MEDIUM LEVEL","TRIP LATCH","dup","no"," ","now",9
11,17,3,"BL24I-PS-HUEN-04:CR2:M17:S3","EH3B","EXPERIMENT HUTCH","3B ENABLED","serial","no","BL24I-PS-experimentHutch3BEnabled.edl"," ",10
12,17,4,"BL24I-PS-HUEN-03:CR2:M17:S4","EH3A","EXPERIMENT HUTCH","3A ENABLED","serial","no","BL24I-PS-experimentHutch3AEnabled.edl"," ",11
13,17,0,"BL24I-PS-IOC-02","LOP 11 EH3AEH3B","PM2 BL24I-PS-SHTR-01","EXPERIM. SHUTTER","lop","no"," "," ",12
14,18,0,"BL24I-PS-IOC-02","LOP 15 EH3AEH3B","MEDIUM LEVEL","HEALTHY","lop","no"," "," ",8
