"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,18,1,"BL13I-PS-BOBIO-04:CR2:M18:S1","EH1","BEAM OFF BUTTON","INDICATORS OK","serial","no"," "," ",0
2,18,2,"BL13I-PS-GASDL-01:CR2:M18:S2","EH1 GENERAL ACCESS","DOOR & SERVICE ACC.","DOORS LOCKED","serial","no"," "," ",1
3,18,3,"BL13I-PS-STIND-04:CR2:M18:S3"," ","EH1 STANDBY","INDICATORS OK","serial","no"," "," ",2
4,18,4,"BL13I-PS-BOIND-04:CR2:M18:S4"," ","EH1 BEAM ON","INDICATORS OK","serial","no"," "," ",3
5,18,0,"BL13I-PS-IOC-02","LOP 15 EH1","MEDIUM LEVEL"," HEALTHY","lop","yes"," "," ",4
6,21,1,"BL13I-PS-TRIP-06:CR2:M21:S1","EH1 LOP 15","MEDIUM LEVEL","TRIP LATCH","dup","no"," ","now",5
7,21,2,"BL13I-PS-TRIP-06:CR2:M21:S2","EH1 LOP 15","MEDIUM LEVEL","TRIP LATCH","dup","no"," ","now",6
8,17,3,"BL13I-PS-HUEN-05:CR2:M17:S3"," ","EH1 EXPERIMENT","HUTCH ENABLED","dup","no","BL13I-PS-experimentHutch1Enabled.edl"," ",7
9,17,4,"BL13I-PS-HUEN-05:CR2:M17:S4"," ","EH1 EXPERIMENT","HUTCH ENABLED","dup","no","BL13I-PS-experimentHutch1Enabled.edl"," ",8
10,17,0,"BL13I-PS-IOC-02","LOP 11 EH1 PERMIT 6","EXPERIM. SHUTTER","BL13I-PS-SHTR-02","lop","no"," "," ",9
